Data_Partition,Cluster_ID,Top_Keywords,Topic_Summarization,Number_of_Posts
part_d,399,"[{'term': 'trump', 'score': 4514.0}, {'term': 'cook', 'score': 3587.0}, {'term': 'court', 'score': 3268.0}, {'term': 'lisa', 'score': 2701.0}, {'term': 'fed', 'score': 2506.0}, {'term': 'supreme', 'score': 2238.0}, {'term': 'federal', 'score': 1794.0}, {'term': 'reserve', 'score': 1643.0}, {'term': 'governor', 'score': 1388.0}, {'term': 'president', 'score': 973.0}]","{'title': 'Trump vs. Fed: Cook Firing Battle', 'description': ""A legal showdown unfolds as President Trump attempts to fire Federal Reserve Governor Lisa Cook, citing unproven mortgage fraud allegations. Courts have so far blocked the move, citing threats to the Fed's independence and due process, with the Supreme Court set to rule on the president's authority to remove a Fed board member.""}",2316
part_d,400,"[{'term': 'trump', 'score': 19285.0}, {'term': 'fed', 'score': 10695.0}, {'term': 'powell', 'score': 9333.0}, {'term': 'chair', 'score': 6083.0}, {'term': 'federal', 'score': 5324.0}, {'term': 'reserve', 'score': 5079.0}, {'term': 'jerome', 'score': 3978.0}, {'term': 'rates', 'score': 3307.0}, {'term': 'president', 'score': 2502.0}, {'term': 'warsh', 'score': 2071.0}]","{'title': 'Trump vs. Fed: Battle for Independence', 'description': ""A growing political clash unfolds as President Trump intensifies pressure on Federal Reserve Chair Jerome Powell, threatening criminal investigations and calling for rate cuts, while Powell and global central bankers stand firm on institutional independence. The conflict highlights a deepening threat to the Fed's autonomy and sparks bipartisan resistance.""}",12321
part_d,401,"[{'term': 'acosta', 'score': 801.0}, {'term': 'trump', 'score': 745.0}, {'term': 'epstein', 'score': 672.0}, {'term': 'alex', 'score': 329.0}, {'term': 'deal', 'score': 316.0}, {'term': 'labor', 'score': 237.0}, {'term': 'secretary', 'score': 226.0}, {'term': 'sweetheart', 'score': 137.0}, {'term': 'jeffrey', 'score': 118.0}, {'term': 'cabinet', 'score': 117.0}]","{'title': ""Acosta-Epstein Deal and Trump's Cover-Up"", 'description': 'The posts center on the controversy surrounding Alex Acosta’s 2008 sweetheart plea deal with Jeffrey Epstein and his subsequent appointment as Trump’s Secretary of Labor, with many alleging a corrupt quid pro quo and ongoing cover-up involving Trump and other powerful figures.'}",548
part_d,402,"[{'term': 'trump', 'score': 2502.0}, {'term': 'nuclear', 'score': 1849.0}, {'term': 'codes', 'score': 551.0}, {'term': 'weapons', 'score': 440.0}, {'term': 'nukes', 'score': 400.0}, {'term': 'nuke', 'score': 343.0}, {'term': 'use', 'score': 273.0}, {'term': 'just', 'score': 271.0}, {'term': 'world', 'score': 238.0}, {'term': 'launch', 'score': 212.0}]","{'title': 'Trump and the Nuclear Codes: A Global Fear', 'description': ""The posts express widespread anxiety about Donald Trump's access to nuclear launch authority, citing his mental fitness, impulsivity, and erratic behavior as existential threats. Many emphasize the danger of a single unstable individual holding unchecked power over nuclear weapons.""}",2349
part_d,403,"[{'term': 'nuclear', 'score': 5898.0}, {'term': 'trump', 'score': 5589.0}, {'term': 'testing', 'score': 3967.0}, {'term': 'weapons', 'score': 2974.0}, {'term': 'president', 'score': 1357.0}, {'term': 'tests', 'score': 1144.0}, {'term': 'resume', 'score': 1119.0}, {'term': 'russia', 'score': 867.0}, {'term': 'test', 'score': 865.0}, {'term': 'donald', 'score': 853.0}]","{'title': ""Trump's Nuclear Testing Announcement Sparks Global Alarm"", 'description': ""President Trump's directive to resume U.S. nuclear weapons testing after a 33-year pause has triggered international concern, with experts warning it could reignite a global arms race and undermine decades of non-proliferation efforts. While the administration clarified that tests would not include nuclear explosions, the announcement has raised fears over geopolitical instability and reckless leadership.""}",3166
part_d,404,"[{'term': 'sliwa', 'score': 1171.0}, {'term': 'republican', 'score': 752.0}, {'term': 'cuomo', 'score': 649.0}, {'term': 'curtis', 'score': 627.0}, {'term': 'new', 'score': 491.0}, {'term': 'trump', 'score': 460.0}, {'term': 'york', 'score': 430.0}, {'term': 'mamdani', 'score': 401.0}, {'term': 'mayoral', 'score': 385.0}, {'term': 'nyc', 'score': 376.0}]","{'title': ""Curtis Sliwa: NYC's Unconventional Republican Contender"", 'description': 'Curtis Sliwa, the Republican nominee for New York City mayor, emerges as a polarizing yet persistent figure in a deeply Democratic race. Despite pressure to drop out and endorsements for his opponent, Sliwa remains defiant, drawing attention for his outsider persona, cat-loving antics, and fierce opposition to Andrew Cuomo.'}",845
part_d,405,"[{'term': 'cuomo', 'score': 1943.0}, {'term': 'trump', 'score': 1937.0}, {'term': 'andrew', 'score': 412.0}, {'term': 'mayor', 'score': 409.0}, {'term': 'new', 'score': 401.0}, {'term': 'endorsed', 'score': 367.0}, {'term': 'adams', 'score': 300.0}, {'term': 'york', 'score': 297.0}, {'term': 'race', 'score': 295.0}, {'term': 'musk', 'score': 293.0}]","{'title': ""Cuomo's Trump Endorsement Backlash"", 'description': ""The posts center on outrage over Donald Trump's endorsement of Andrew Cuomo in the NYC mayoral race, framing it as a political disaster that undermines Cuomo's credibility and exposes deep fractures within the Democratic Party. Critics argue the endorsement aligns Cuomo with authoritarian figures and signals a betrayal of progressive values.""}",1550
part_d,406,"[{'term': 'trump', 'score': 217.0}, {'term': 'subpoena', 'score': 192.0}, {'term': 'subpoenas', 'score': 167.0}, {'term': 'republican', 'score': 110.0}, {'term': 'jordan', 'score': 85.0}, {'term': 'committee', 'score': 68.0}, {'term': 'congressional', 'score': 61.0}, {'term': 'jim', 'score': 60.0}, {'term': 'congress', 'score': 58.0}, {'term': 'maga', 'score': 55.0}]","{'title': 'Hypocrisy in Congressional Subpoena Compliance', 'description': 'The posts highlight widespread Republican defiance of congressional subpoenas, particularly by figures like Jim Jordan and Donald Trump, while criticizing the double standard in holding Democrats accountable. The central theme is the perceived hypocrisy and erosion of the rule of law within the Republican Party.'}",316
part_d,407,"[{'term': 'trump', 'score': 1081.0}, {'term': 'mamdani', 'score': 871.0}, {'term': 'new', 'score': 523.0}, {'term': 'york', 'score': 477.0}, {'term': 'federal', 'score': 434.0}, {'term': 'city', 'score': 397.0}, {'term': 'nyc', 'score': 354.0}, {'term': 'funds', 'score': 342.0}, {'term': 'wins', 'score': 320.0}, {'term': 'funding', 'score': 311.0}]","{'title': 'Trump Threatens NYC Funding Over Mayoral Election', 'description': ""President Donald Trump threatens to cut federal funding to New York City if Zohran Mamdani, a progressive Democratic candidate, wins the mayoral election, framing the move as an election interference tactic. Mamdani and supporters reject the threats as illegal and authoritarian, vowing to defend the city's interests regardless.""}",520
part_d,408,"[{'term': 'trump', 'score': 2004.0}, {'term': 'mamdani', 'score': 1896.0}, {'term': 'mayor', 'score': 1240.0}, {'term': 'new', 'score': 1163.0}, {'term': 'elect', 'score': 1089.0}, {'term': 'york', 'score': 1060.0}, {'term': 'zohran', 'score': 1019.0}, {'term': 'president', 'score': 852.0}, {'term': 'meeting', 'score': 767.0}, {'term': 'city', 'score': 739.0}]","{'title': ""Trump and Mamdani's Surprising White House Meeting"", 'description': 'President Donald Trump and New York City Mayor-elect Zohran Mamdani held a cordial meeting at the White House, marking a dramatic shift from their previous public clashes. The discussion focused on shared goals like affordability and New York City’s future, with Trump praising Mamdani despite their political differences.'}",757
part_d,409,"[{'term': 'tur', 'score': 449.0}, {'term': 'katy', 'score': 447.0}, {'term': 'trump', 'score': 388.0}, {'term': 'maga', 'score': 170.0}, {'term': 'husband', 'score': 101.0}, {'term': 'ms', 'score': 78.0}, {'term': 'cbs', 'score': 76.0}, {'term': 'married', 'score': 74.0}, {'term': 'tony', 'score': 73.0}, {'term': 'news', 'score': 67.0}]","{'title': ""Katy Tur's Alleged MAGA Ties and Controversial Coverage"", 'description': ""Multiple social media posts criticize MSNBC's Katy Tur for her perceived pro-Trump bias, citing her marriage to CBS anchor Tony Dokoupil—a figure seen as aligned with MAGA—and her allegedly favorable coverage of Donald Trump. Critics argue she is compromised and unfit for a progressive news platform.""}",467
part_d,410,"[{'term': 'pentagon', 'score': 2242.0}, {'term': 'trump', 'score': 1665.0}, {'term': 'press', 'score': 1512.0}, {'term': 'new', 'score': 1163.0}, {'term': 'news', 'score': 771.0}, {'term': 'journalists', 'score': 612.0}, {'term': 'hegseth', 'score': 607.0}, {'term': 'media', 'score': 553.0}, {'term': 'reporters', 'score': 538.0}, {'term': 'sign', 'score': 514.0}]","{'title': ""Trump Admin's Crackdown on Pentagon Press"", 'description': 'The Trump administration, through Defense Secretary Pete Hegseth, imposed strict new rules requiring Pentagon journalists to pledge not to report unapproved information, leading to a mass walkout by mainstream media. In response, the Pentagon replaced independent reporters with pro-Trump, far-right outlets, sparking widespread condemnation over threats to press freedom and democratic accountability.'}",1474
part_d,411,"[{'term': 'mamdani', 'score': 687.0}, {'term': 'new', 'score': 493.0}, {'term': 'trump', 'score': 482.0}, {'term': 'zohran', 'score': 453.0}, {'term': 'york', 'score': 418.0}, {'term': 'mayor', 'score': 344.0}, {'term': 'city', 'score': 337.0}, {'term': 'victory', 'score': 154.0}, {'term': 'mayoral', 'score': 146.0}, {'term': 'speech', 'score': 135.0}]","{'title': ""Zohran Mamdani's Historic NYC Mayoral Victory"", 'description': 'Zohran Mamdani, a 34-year-old democratic socialist and first Muslim mayor of New York City, won a decisive victory in the 2025 mayoral race. His fiery speech directly challenged Donald Trump, vowed to fight authoritarianism, and marked a major progressive triumph in U.S. politics.'}",322
part_d,412,"[{'term': 'trump', 'score': 842.0}, {'term': 'mamdani', 'score': 648.0}, {'term': 'fascist', 'score': 549.0}, {'term': 'just', 'score': 142.0}, {'term': 'say', 'score': 139.0}, {'term': 'yes', 'score': 130.0}, {'term': 'called', 'score': 123.0}, {'term': 'said', 'score': 91.0}, {'term': 'ok', 'score': 81.0}, {'term': 'reporter', 'score': 74.0}]",{},498
part_d,413,"[{'term': 'trump', 'score': 12997.0}, {'term': 'mamdani', 'score': 11860.0}, {'term': 'like', 'score': 2034.0}, {'term': 'just', 'score': 1397.0}, {'term': 'meeting', 'score': 1148.0}, {'term': 'think', 'score': 1090.0}, {'term': 'people', 'score': 1066.0}, {'term': 'don', 'score': 728.0}, {'term': 'did', 'score': 676.0}, {'term': 'good', 'score': 601.0}]","{'title': ""Trump's Unexpected Affinity for Mamdani"", 'description': ""The posts center on the surprising and widely discussed meeting between former NYC Mayor Zohran Mamdani and Donald Trump, highlighting Trump's unusually warm demeanor toward Mamdani despite their political differences. Many interpret this as a strategic move by Trump to gain credibility, a sign of his transactional nature, or a moment of genuine admiration for Mamdani’s charisma and political success.""}",10246
part_d,414,"[{'term': 'trump', 'score': 423.0}, {'term': 'americans', 'score': 178.0}, {'term': 'people', 'score': 170.0}, {'term': 'president', 'score': 138.0}, {'term': 'care', 'score': 130.0}, {'term': 'doesn', 'score': 113.0}, {'term': 'american', 'score': 108.0}, {'term': 'does', 'score': 65.0}, {'term': 'don', 'score': 40.0}, {'term': 'just', 'score': 38.0}]","{'title': ""Trump's Presidency: Not for All Americans"", 'description': 'These posts collectively express widespread criticism that Donald Trump does not govern as president for all Americans, but only for his supporters and donors. The recurring theme is that Trump fails to represent marginalized groups and prioritizes loyalty over national unity.'}",391
part_d,415,"[{'term': 'trump', 'score': 1685.0}, {'term': 'cover', 'score': 247.0}, {'term': 'hide', 'score': 231.0}, {'term': 'dirt', 'score': 222.0}, {'term': 'just', 'score': 159.0}, {'term': 'scandal', 'score': 157.0}, {'term': 'know', 'score': 127.0}, {'term': 'hiding', 'score': 125.0}, {'term': 'like', 'score': 104.0}, {'term': 'administration', 'score': 95.0}]","{'title': ""Trump's Alleged Dirt and Cover-Up Conspiracy"", 'description': 'The posts revolve around the widespread belief that Donald Trump possesses damaging secrets on political figures, driving a series of coordinated cover-ups to protect himself and his allies. Many suggest these hidden truths explain Trump’s aggressive efforts to suppress information and maintain power.'}",1593
